Station,CameraID,ImageID,Date,Time,Species,Count,Sex,Age
R84,ZL60,PTDC0001,18/04/2019,14:01:51,Human,1,1M,1A
R84,ZL60,PTDC0002,18/04/2019,14:02:04,Human,1,1M,1A
R84,ZL60,PTDC0005,18/04/2019,14:08:50,Human,2,-,-
R84,ZL60,PTDC2104,06/02/2019,17:00:00,Camelus bactrianus,4,-,-
R84,ZL60,PTDC2105,06/02/2019,17:07:00,Camelus bactrianus,1,-,-
R84,ZL60,PTDC4831,30/07/2019,12:07,Bird,1,-,-
R84,ZL60,PTDC4834,30/07/2019,12:50:10,Bird,1,-,-
R84,ZL60,PTDC4844,30/07/2019,12:53:56,unknown animal,1,-,-
R84,ZL60,PTDC5646,26/08/2019,08:59:56,Bird,1,-,-
R84,ZL60,PTDC6157,27/08/2019,09:22:32,Bird,1,-,-
R84,ZL60,PTDC6162,27/08/2019,09:24:20,Bird,1,-,-
R84,ZL60,PTDC6313,30/08/2019,11:25:05,Bird,1,-,-
R84,ZL60,PTDC6346,31/08/2019,06:45:58,Gazella subgutturosa,1,1F,1Y
R84,ZL60,PTDC6347,31/08/2019,06:46:12,Gazella subgutturosa,1,1F,1Y
R84,ZL60,PTDC6348,31/08/2019,06:46:36,Gazella subgutturosa,1,1F,1Y
R84,ZL60,PTDC6349,31/08/2019,06:46:51,Gazella subgutturosa,2,2F,2Y
R84,ZL60,PTDC6350,31/08/2019,06:47:20,Gazella subgutturosa,2,2F,2Y
R84,ZL60,PTDC7351,21/09/2019,16:14:20,Bird,1,-,-
R84,ZS72,PTDC0001,18/04/2019,10:26:42,Human,1,1M,1A
R84,ZS72,PTDC0003,18/04/2019,10:29:53,Human,1,1M,1A
R84,ZS72,PTDC2711,06/08/2019,16:24:43,Bird,1,-,-
R84,ZS72,PTDC3828,07/01/2019,08:49:29,unknown animal,1,-,-
R84,ZS72,PTDC4291,07/10/2019,19:33:06,Bird,1,-,-
R84,ZS72,PTDC4300,07/11/2019,06:48:36,Bird,1,-,-
R84,ZS72,PTDC5272,30/07/2019,09:47:44,Goat,1,-,-
R84,ZS72,PTDC5987,14/08/2019,08:01:05,Bird,1,-,-
R84,ZS72,PTDC6085,16/08/2019,09:23:45,Bird,1,-,-
R84,ZS72,PTDC6086,16/08/2019,09:27:24,Bird,1,-,-
R84,ZS72,PTDC6088,16/08/2019,09:29:28,Bird,1,-,-
R84,ZS72,PTDC6107,16/08/2019,14:32:35,Bird,1,-,-
R84,ZS72,PTDC6108,16/08/2019,14:32:49,Bird,1,-,-
R84,ZS72,PTDC6109,16/08/2019,14:33:04,Bird,1,-,-
R84,ZS72,PTDC6110,16/08/2019,14:33:18,Bird,1,-,-
R84,ZS72,PTDC6111,16/08/2019,14:33:32,Bird,1,-,-
R84,ZS72,PTDC6112,16/08/2019,14:33:45,Bird,1,-,-
R84,ZS72,PTDC6143,17/08/2019,07:38:48,Bird,1,-,-
R84,ZS72,PTDC6368,22/08/2019,05:06:27,unknown animal,1,-,-
R84,ZS72,PTDC6717,29/08/2019,09:08:04,Bird,1,-,-
R84,ZS72,PTDC7835,21/09/2019,07:51:08,Bird,1,-,-
R85,ZL21,PTDC0001,16/04/2019,14:08:47,Human,1,1M,1A
R88,ZS37,PTDC0001,19/04/2019,17:33:09,Human,2,2M,2A
R88,ZS37,PTDC0180,23/04/2019,14:40:00,Camel?,4,-,-
R88,ZS37,PTDC0181,23/04/2019,14:51:53,Camel & Human,9,-,-
R88,ZS37,PTDC0182,23/04/2019,14:54:12,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0183,23/04/2019,14:54:28,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0184,23/04/2019,14:55:03,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0185,23/04/2019,14:55:19,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0186,23/04/2019,14:55:34,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0187,23/04/2019,14:55:54,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0188,23/04/2019,14:56:24,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0189,23/04/2019,14:56:39,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0190,23/04/2019,14:56:53,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0191,23/04/2019,14:57:08,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0192,23/04/2019,14:57:22,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0193,23/04/2019,14:57:37,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0194,23/04/2019,14:57:56,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0195,23/04/2019,14:58:55,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0196,23/04/2019,14:59:25,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0197,23/04/2019,15:00:00,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0199,23/04/2019,15:28:29,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0200,23/04/2019,15:28:45,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0201,23/04/2019,15:28:59,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0202,23/04/2019,15:31:40,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0203,23/04/2019,15:31:54,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0204,23/04/2019,15:32:18,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0205,23/04/2019,15:32:33,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0206,23/04/2019,15:32:49,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0207,23/04/2019,15:33:11,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0208,23/04/2019,15:33,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0209,23/04/2019,15:34:07,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0210,23/04/2019,15:35:55,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0211,23/04/2019,15:36:12,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0212,23/04/2019,15:36:26,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0213,23/04/2019,15:36:53,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0214,23/04/2019,15:37:07,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0215,23/04/2019,15:37,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0216,23/04/2019,15:37:37,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0217,23/04/2019,15:38:19,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0218,23/04/2019,15:38,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0219,23/04/2019,15:40:00,Sheep & Goat,10+,-,-
R88,ZS37,PTDC0454,28/04/2019,17:14,domestic camel,3,-,-
R88,ZS37,PTDC0455,28/04/2019,17:15:03,domestic camel,4,-,-
R88,ZS37,PTDC0456,28/04/2019,17:15:27,domestic camel,4,-,-
R88,ZS37,PTDC0457,28/04/2019,17:18:42,domestic camel,6,-,-
R88,ZS37,PTDC0458,28/04/2019,17:20:00,domestic camel,8,-,-
R88,ZS37,PTDC0459,28/04/2019,17:23:10,domestic camel,6,-,-
R88,ZS37,PTDC0460,28/04/2019,17:27:17,domestic camel,12,-,-
R88,ZS37,PTDC0461,28/04/2019,17:34:55,domestic camel,2,-,-
R88,ZS37,PTDC0462,28/04/2019,17:38:40,domestic camel,1,-,-
R88,ZS37,PTDC0463,28/04/2019,17:40:00,domestic camel,1,-,-
R88,ZS37,PTDC0464,28/04/2019,17:53:57,domestic camel,3,-,-
R88,ZS37,PTDC0465,28/04/2019,17:57:09,domestic camel,1,-,-
R88,ZS37,PTDC0466,28/04/2019,18:00:00,domestic camel,1,-,-
R88,ZS37,PTDC0467,28/04/2019,18:00:42,domestic camel,3,-,-
R88,ZS37,PTDC0470,28/04/2019,18:58:45,domestic camel,6,-,-
R88,ZS37,PTDC0471,28/04/2019,19:00:00,domestic camel,6,-,-
R88,ZS37,PTDC0537,30/04/2019,10:15,domestic camel,6,-,-
R88,ZS37,PTDC0538,30/04/2019,10:16:12,domestic camel,3,-,-
R88,ZS37,PTDC0819,05/06/2019,10:47:22,domestic camel,5,-,-
R88,ZS37,PTDC1528,21/05/2019,16:40:00,domestic camel,3,-,-
R88,ZS37,PTDC1529,21/05/2019,16:40:39,domestic camel,2,-,-
R88,ZS37,PTDC1530,21/05/2019,16:40:53,domestic camel,4,-,2A/2J
R88,ZS37,PTDC1531,21/05/2019,16:42:31,domestic camel,1,-,-
R88,ZS37,PTDC1594,23/05/2019,06:32:45,domestic camel,3,-,-
R88,ZS37,PTDC1595,23/05/2019,06:33:00,domestic camel,2,-,-
R88,ZS37,PTDC1596,23/05/2019,06:34:57,domestic camel,4,-,-
R88,ZS37,PTDC1602,23/05/2019,08:11:07,domestic camel,1,-,-
R88,ZS37,PTDC1603,23/05/2019,08:03,domestic camel,1,-,-
R88,ZS37,PTDC1607,23/05/2019,09:00:00,domestic camel,1,-,-
R88,ZS37,PTDC1608,23/05/2019,09:01:49,domestic camel,1,-,-
R88,ZS37,PTDC1615,23/05/2019,11:15,Camelus bactrianus,1,-,-
R88,ZS37,PTDC1617,23/05/2019,11:21:56,domestic camel,1,-,-
R88,ZS37,PTDC1643,23/05/2019,19:48:42,domestic camel,4,-,-
R88,ZS37,PTDC1644,23/05/2019,19:49:25,domestic camel,6,-,-
R88,ZS37,PTDC1645,23/05/2019,19:53:01,domestic camel,2,-,-
R88,ZS37,PTDC1646,23/05/2019,19:59:19,domestic camel,3,-,1A/2J
R88,ZS37,PTDC1647,23/05/2019,20:00:00,domestic camel,2,-,-
R88,ZS37,PTDC1648,23/05/2019,20:00:35,domestic camel,2,-,-
R88,ZS37,PTDC1691,24/05/2019,18:59:56,domestic camel,2,-,1A/1Y
R88,ZS37,PTDC1692,24/05/2019,19:00:00,domestic camel,2,-,-
R88,ZS37,PTDC1699,25/05/2019,05:48:03,domestic camel,4,-,-
R88,ZS37,PTDC1700,25/05/2019,05:48:18,domestic camel,5,-,-
R88,ZS37,PTDC1701,25/05/2019,05:48:54,domestic camel,4,-,-
R88,ZS37,PTDC1760,26/05/2019,09:40:00,domestic camel,6,-,-
R88,ZS37,PTDC2181,06/04/2019,11:39:30,domestic camel,5,-,-
R88,ZS37,PTDC2182,06/04/2019,11:40:00,domestic camel,10+,-,-
R88,ZS37,PTDC3631,07/05/2019,17:22:00,Camelus bactrianus,1,-,1A
R88,ZS37,PTDC3641,07/06/2019,05:06:06,Camelus bactrianus,1,-,1A
R88,ZS37,PTDC3676,07/06/2019,16:37:19,Camelus bactrianus,1,-,1A
R88,ZS37,PTDC3677,07/06/2019,16:37,Camelus bactrianus,1,-,-
R88,ZS37,PTDC3678,07/06/2019,16:40:00,Camelus bactrianus,1,-,-
R88,ZS37,PTDC3679,07/06/2019,16:58:43,Camelus bactrianus,1,-,-
R88,ZS37,PTDC4541,25/07/2019,12:00:55,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC4542,25/07/2019,12:01:43,Gazella subgutturosa,2,-,-
R88,ZS37,PTDC4543,25/07/2019,12:03:17,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC4651,27/07/2019,16:58,Human,2,-,-
R88,ZS37,PTDC5833,22/08/2019,10:19:13,domestic camel,3,-,-
R88,ZS37,PTDC5834,22/08/2019,10:19:41,domestic camel,2,-,-
R88,ZS37,PTDC5924,24/08/2019,08:49:21,domestic camel,2,-,-
R88,ZS37,PTDC5925,24/08/2019,08:49:36,domestic camel,2,-,-
R88,ZS37,PTDC5926,24/08/2019,08:50:03,domestic camel,2,-,-
R88,ZS37,PTDC5927,24/08/2019,08:50:32,domestic camel,3,-,-
R88,ZS37,PTDC5938,24/08/2019,12:20:00,domestic camel,1,-,-
R88,ZS37,PTDC5939,24/08/2019,12:22,domestic camel,1,-,-
R88,ZS37,PTDC5941,24/08/2019,12:45:38,domestic camel,1,-,-
R88,ZS37,PTDC5942,24/08/2019,12:46:31,domestic camel,1,-,-
R88,ZS37,PTDC6121,28/08/2019,09:42:51,Ovis ammon,3,3F,3A
R88,ZS37,PTDC6122,28/08/2019,09:43:10,Ovis ammon,2,2F,2A
R88,ZS37,PTDC6605,09/07/2019,15:59:47,domestic camel,1,-,-
R88,ZS37,PTDC7240,21/09/2019,12:39:09,Gazella subgutturosa,3,2F,3A
R88,ZS37,PTDC7241,21/09/2019,12:39:26,Gazella subgutturosa,3,-,-
R88,ZS37,PTDC7242,21/09/2019,12:40:00,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC7247,21/09/2019,14:13:22,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC7248,21/09/2019,14:14:47,Gazella subgutturosa,3,-,-
R88,ZS37,PTDC7249,21/09/2019,14:15:03,Gazella subgutturosa,3,-,-
R88,ZS37,PTDC7255,21/09/2019,15:46,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC7263,21/09/2019,18:18:56,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC7264,21/09/2019,18:20:00,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC7265,21/09/2019,18:32:19,Gazella subgutturosa,1,-,-
R88,ZS37,PTDC7339,23/09/2019,12:20:00,Gazella subgutturosa,2,2F,2A
R88,ZS37,PTDC7340,23/09/2019,12:24:01,Gazella subgutturosa,1,1F,1A
R88,ZS37,PTDC7341,23/09/2019,12:24,Gazella subgutturosa,2,2F,2A
R88,ZS37,PTDC7346,23/09/2019,13:48:43,Gazella subgutturosa,2,2F,2A
R88,ZS37,PTDC7347,23/09/2019,13:49:08,Gazella subgutturosa,2,2F,2A
R88,ZS37,PTDC7419,25/09/2019,06:48,domestic camel,1,-,-
R88,ZS37,PTDC7420,25/09/2019,06:49:04,domestic camel,1,-,-
R88,ZS37,PTDC7476,26/09/2019,09:49:24,Gazella subgutturosa,1,1F,1Y
R88,ZS37,PTDC7477,26/09/2019,09:49:39,Gazella subgutturosa,2,2F,2Y
R88,ZS37,PTDC8161,10/11/2019,07:14:15,-,-,-,-
R89,ZL33,PTDC0001,18/04/2019,20:54:01,Human,2,1M/1F,2A
R89,ZL33,PTDC3761,07/09/2019,16:00:00,unknown animal,1,-,-
R89,ZL33,PTDC4772,31/07/2019,15:40,unknown animal,1,-,-
R89,ZL33,PTDC8591,22/10/2019,16:00:00,Camelus bactrianus,1,-,1A
RG86,WCP5,DSCF5387,01/01/2016,12:00:01,-,-,-,-
RG87,ZL23,PTDC0001,16/04/2019,11:19:37,Human,1,1M,1A
RG87,ZL23,PTDC0395,15/04/2019,05:00:00,-,-,-,-
RG90,ZL25,PTDC0001,-,-,Human,1,1F,1A
RG90,ZL25,PTDC0002,19/04/2019,12:32:36,Human,1,1M,1A
